	0.0000-0.0000	0.0000-0.0006	0.0010-0.0049	0.0049-0.0060	0.0072-0.0108	0.0175-0.0333	0.0333-0.0378	0.0378-0.0379	0.0379-0.0395	0.0395-0.0408	0.0802-0.0989	0.0989-0.1172	0.1172-0.1174	0.1180-0.1216	0.1349-0.1862	0.1862-0.2181	0.2181-0.2247	0.2247-0.2268	0.2361-0.2617	0.2617-0.2985	0.2985-0.3608	0.3608-0.3747	0.3747-0.3855	0.3855-0.4670	0.4670-0.4712	0.4713-0.6562	0.6562-0.6563	0.6563-0.6565	0.6592-0.6592	0.6592-0.6597	0.6597-0.6641	0.6641-0.6641	0.6641-0.6649	0.6662-0.6662	0.6909-0.7248	0.7248-0.7258	0.7258-0.7273	0.7273-0.8530	0.8530-0.8969	0.8969-0.8983	0.8983-0.8983	0.8993-0.9006	0.9061-0.9513	0.9521-0.9766	0.9766-0.9767	0.9768-0.9769	0.9769-0.9769	0.9769-0.9880	1.0650-1.0664	1.0688-1.0689	1.0690-1.0692	1.0731-1.0790	1.0790-1.1222	1.1222-1.4591	1.4591-1.4944	1.4944-4.2531	4.2531-8.5218	8.5218-11.6128	11.6128-20.0000	Source	Target
Muribaculum_intestinale_YL27##H2-e0##Microbe	0.0	2176.1911539521457	2176.1911539521457	2176.1911539521457	2176.1911539521457	2176.1911539521457	2176.1911539521457	2176.1911539521457	2176.1911539521457	2176.1911539521457	1193.2064795168815	1193.2064795166589	512.2397568385893	512.2397568414399	1180.9075897356759	1180.907589723106	165.83387231803923	4352.072428724303	-355.9459472290731	-355.9459472290731	-400.39904340476915	-400.39904340476915	-400.39904340476915	-400.39904340476915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	H2-e0
Limosilactobacillus_reuteri_I49##D-Mannitol-e0##Microbe	0.0	1.000000000000014	1.0000000000000164	1.0000000000000202	0.9999999999999849	1.0000000000000095	1.000000000000003	0.9999999999997174	1.0000000000000049	1.0000000000000078	1.0000000000000127	1.0000000000000127	1.0000000000000127	1.0000000000000127	1.0000000000000038	1.0000000000000038	1.0000000000000038	1.0000000000000038	1.000000000000079	1.0000000000000575	1.0000000000000575	0.9999999999999646	1.0000000000000042	1.0000000000000109	1.0000000000000109	1.0000000000000109	0.9999999999999561	0.999999999999949	1.0000000000000235	0.999999999999997	0.9999999999999977	1.0000000000000067	0.9999999999999954	1.0000000000000102	1.00000000000004	0.9999999999999879	0.9999999999999879	0.9999999999999879	1.0000000000000397	1.0000000000000493	1.0000000000000666	1.0000000000000524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	D-Mannitol-e0
Limosilactobacillus_reuteri_I49##D-Lactate-e0##Microbe	0.0	2650.901519175957	2400.9555918195797	-2571.6584551748842	1523.8118226170805	4561.722918516026	28.02457583054239	8.633283331368776	-575.3483811120284	-315.0271865078929	-315.02718650842866	-315.02718650842866	-315.02718650842866	-315.02718650842866	-972.3102424530587	-972.3102424530587	-972.3102424530587	-972.3102424530587	2739.128808738085	2739.128808506219	2739.128808506219	20.66976762199416	4.676862407427512	-704.1742221114641	-704.1742221114641	-704.1742221114641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6016926962822154	Limosilactobacillus_reuteri_I49	D-Lactate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe	0.0	974.6345329621535	1133.5169347476055	1133.516934750131	16.82766922101333	16.827669220941612	-0.755569062869621	1.6438304539141715	73.90334196076603	68.60105916904936	68.60105916914684	68.60105916914684	68.60105916914684	68.60105916914684	68.60105917043568	68.60105917043568	68.60105917043568	68.60105917043568	-7354.277043246138	-3793.219355929585	-3793.219355929585	-0.08495005266591171	9.257748700161882	1855.1549019710428	1855.1549019710428	1855.1549019710428	446.8064577546345	446.8064577544985	2433.323524651716	1772.9521835702412	1772.952183570571	2431.323524656661	1469.3231709709726	870.1204720406323	1252.9215312844435	748.445566406489	748.445566406489	748.445566406489	1252.4215312849744	1252.4215313166796	1252.42153128831	10.714166399995666	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-547.3306164085311	-1132.6612333829803	-1132.6612313542796	-546.675509153957	Limosilactobacillus_reuteri_I49	Acetate-e0
Muribaculum_intestinale_YL27##Fumarate-e0##Microbe	0.0	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-0.9999999999999997	-0.9999999999999996	-1.0000000000000002	-1.0000000000000009	-0.9999999999999992	-0.9999999999999989	-1.0000000000000009	-1.0000000000000007	-0.9999999999999993	-0.9999999999999993	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-0.9999999999999999	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999999	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000009	-0.9999999999999973	-0.9999999999999976	-1.0000000000000004	-0.9999999999999992	-0.9999999999999977	-0.9999999999999977	-0.9999999999999981	-1.0000000000000007	-1.0	-1.0000000000000002	-0.9999999999999996	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	Muribaculum_intestinale_YL27	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe	0.0	2415.3697639190564	2494.8109648122895	8.503941318180708	8.503941318095587	8.50394131847369	-0.8696937185647884	0.4094276249855761	38.93101721289682	38.93101721269198	38.93101721273932	38.93101721273932	38.93101721273932	38.93101721273932	-618.3520387244687	-618.3520387244687	-618.3520387244687	-618.3520387244687	3093.087012474384	6654.144698893329	6654.144698893329	-0.5258175301881247	-0.7579451468217857	38.93101721265886	38.93101721265886	38.93101721265886	38.93101721335541	38.931017213345584	38.931017212923926	38.931017212503775	38.931017212512906	38.93101721300401	38.93101721322205	19.29288393955732	19.292883939441673	19.292883939578264	19.292883939578264	19.292883939578264	19.29288393946105	19.292883939812242	19.29288393942433	-0.556963271556335	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	8.50394131807322	18.00788264540575	18.007882613069178	8.737104639930676	Limosilactobacillus_reuteri_I49	Fumarate-e0
Muribaculum_intestinale_YL27##O2-e0##Microbe	0.0	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000009	-0.9999999999999998	-1.0	-1.0000000000000002	-0.9999999999999989	-0.9999999999999996	-1.0000000000000002	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0	-1.0	-1.0	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0000000000000009	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-1.0000000000000004	-1.0	-1.0	-0.9999999999999988	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999996	-1.0000000000000004	-0.9999999999999998	-1.0000000000000002	-1.000000000000002	4361.975277178334	4361.975277178334	4361.975277178334	4361.975277178334	Muribaculum_intestinale_YL27	O2-e0
Muribaculum_intestinale_YL27##CO2-e0##Microbe	0.0	2471.628870259894	2471.628870259894	2471.628870259894	2471.628870259894	2471.628870259894	2471.628870259894	2471.628870259894	2471.628870259894	2471.628870259894	2471.628870248425	2471.6288702479933	-252.2380204481512	2552.459177850532	2552.4591778516915	2552.459177824504	1533.889111915506	2580.448751026244	1011.1092923669659	1011.1092923669659	966.6561961911417	966.6561961911417	966.6561961911417	966.6561961911417	1100.1225439935774	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301013896	963.5424301021561	963.5424301020487	963.5424301020487	963.5424301020487	963.5424301020487	963.5424301020487	963.5424301020487	1467.8406444879868	1467.8406444874438	1467.8406444890895	1467.840644491745	1467.8406444904097	1467.8406444895213	563.0240251678466	350.3654150203873	-98.12451594756091	728.3111604460271	563.2240251677097	-309.5710302740071	-4672.546307449249	-4672.546307449249	-4672.546307449249	-4672.546307449249	Muribaculum_intestinale_YL27	CO2-e0
Limosilactobacillus_reuteri_I49##CO2-e0##Microbe	0.0	1246.2205841945047	1337.2841097667974	1337.2841097704782	220.59484423867232	4337.921383901831	-26.49533573298722	37.356190111180986	1864.6275385797849	1349.2874321591016	1349.2874321610452	1349.2874321610452	1349.2874321610452	1349.2874321610452	2992.4950720318666	2992.4950720318666	2992.4950720318666	2992.4950720318666	-2574.6635047328346	-9696.778877880657	-9696.778877880657	-0.5271523001777694	4.626228368586575	2566.8090617373095	2566.8090617373095	2566.8090617373095	3270.98328390766	3270.9832839067485	2276.224750423321	2606.4104209211746	2606.4104209216594	3264.7817620192927	2302.78140833848	1289.7483048025506	1534.098116063645	1534.0981160735569	1534.0981160735569	1534.0981160735569	1534.098116064264	3974.3460829624228	3974.346082872212	12.427651927730833	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-428.7659898403229	-891.5319801280974	-891.5319785200406	-426.90704009572397	Limosilactobacillus_reuteri_I49	CO2-e0
Limosilactobacillus_reuteri_I49##O2-e0##Microbe	0.0	-0.9999999999999991	-1.0000000000000022	-0.9999999999999992	-0.9999999999999998	-1.000000000000001	-1.0000000000000013	-0.9999999999999998	-1.0	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0	-0.9999999999999991	-0.9999999999999991	-1.0000000000000004	-1.0000000000000016	-1.000000000000002	-1.000000000000002	-1.000000000000002	-0.9999999999999998	-1.0000000000000002	-0.9999999999999996	-0.9999999999999987	-0.9999999999999998	-1.0000000000000004	-0.9999999999999996	-1.0000000000000013	-0.9999999999999989	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999993	-0.9999999999999996	-1.0000000000000002	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	560.9248741014395	1150.8497487732764	1150.849746725826	559.1397707428855	Limosilactobacillus_reuteri_I49	O2-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe	0.0	1820.2495611096128	1820.2495611096128	1820.2495611096128	1820.2495611096128	1820.2495611096128	1820.2495611096128	1820.2495611096128	1820.2495611096128	1820.2495611096128	837.2648866759008	837.2648866757418	-1205.6352813403537	174.4867697162145	508.8206861632709	2018.2395420663627	-18.9005897726886	2074.218688429738	504.8792297739752	504.8792297739752	549.3323259496553	549.3323259496553	549.3323259496553	549.3323259496553	682.7986737517756	122.59690260711791	122.59690260711791	122.59690260711791	122.59690260711791	122.59690260711791	122.59690260711791	122.59690260711791	122.59690260711791	122.59690260711791	122.59690260711791	122.59690260711791	627.8951169951517	627.8951169950776	627.8951169950776	627.8951169950776	627.8951169950776	627.8951169950776	627.8951169950776	123.5969026071631	664.891682050671	664.8916820514099	664.8916820526215	1193.4746517699223	-1086.3283722032209	-633.920062542368	-1059.2372828395626	-303.34579198445556	-303.3457919843472	-633.5200625422109	-2379.1101734316035	-2379.1101734104495	-2379.1101734104495	-2379.1101734104495	-2379.1101734104495	Muribaculum_intestinale_YL27	Acetate-e0
Limosilactobacillus_reuteri_I49##Sorbitol-e0##Microbe	0.0	1843.2551966410313	1934.318722213454	1934.3187222186568	-299.0598088361473	-3117.200852642809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48116656474244174	Limosilactobacillus_reuteri_I49	Sorbitol-e0
Muribaculum_intestinale_YL27##Formate-e0-e0##Microbe	0.0	0.0	1.5000000000113412	1.5000000000113412	1.5000000000113412	1.5000000000113412	1.5000000000113412	1.5000000000113412	1.5000000000113412	1.5000000000113412	1.499999999983313	1.4999999999750706	1.499999999899833	1.4999999999478648	1.4999999999512976	1.4999999998516302	1.499999999898482	1.4999999999869607	1.499999999894921	1.499999999894921	1.4999999998932538	1.4999999998932538	1.4999999998932538	1.4999999998932538	1.4999999999029336	420.49455205992564	420.49455205992564	420.49455205992564	420.49455205992564	420.49455205992564	420.49455205992564	420.49455205992564	420.49455205992564	420.49455205992564	420.49455205992564	420.49455205992564	-84.80366232764811	-84.80366232763997	-84.80366232763997	-84.80366232763997	-84.80366232763997	-84.80366232763997	-84.80366232763997	-84.80366232751561	-626.0984417711867	-626.0984417718727	-626.0984417729686	-97.5154720545754	-97.51547205448963	-97.51547205451959	-97.51547205465434	-97.51547205445873	-97.51547205441457	-97.5154720544897	-97.51547205486	-97.51547205376559	-97.51547205376559	-97.51547205376559	-97.51547205376559	Muribaculum_intestinale_YL27	Formate-e0-e0
Muribaculum_intestinale_YL27##5-Methylthio-D-ribose-e0##Microbe	0.0	0.0	0.0	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000033472	0.5000000000012161	0.5000000000010545	0.4999999999962529	0.5000000000006901	0.5000000000003798	0.49999999999505024	0.49999999999832867	0.4999999999993113	0.4999999999980055	0.4999999999980055	0.49999999999795686	0.49999999999795686	0.49999999999795686	0.49999999999795686	0.49999999999818734	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999976201	0.4999999999983752	0.499999999998287	0.499999999998287	0.499999999998287	0.499999999998287	0.499999999998287	0.499999999998287	0.4999999999976841	0.49999999999710043	0.49999999999769684	0.4999999999990091	0.4999999999990252	0.49999999999821837	0.4999999999973409	0.4999999999983156	0.4999999999960518	0.4999999999963661	0.49999999999680445	0.4999999999989949	0.4999999999913035	0.4999999999913035	0.4999999999913035	0.4999999999913035	Muribaculum_intestinale_YL27	5-Methylthio-D-ribose-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe	0.0	0.0	0.0	0.5000000000116109	0.5000000000116109	0.5000000000116109	0.5000000000116109	0.5000000000116109	0.5000000000116109	0.5000000000116109	0.5000000000049694	0.500000000005105	0.4999999999890633	0.5000000000051901	0.5000000000042613	0.4999999999847359	0.4999999999979634	0.5000000000059392	0.4999999999930701	0.4999999999930701	0.49999999999298794	0.49999999999298794	0.49999999999298794	0.49999999999298794	0.49999999999417544	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999926954	0.4999999999946724	0.49999999999442546	0.49999999999442546	0.49999999999442546	0.49999999999442546	0.49999999999442546	0.49999999999442546	0.499999999994027	0.4999999999916872	0.49999999999372247	0.49999999999674016	0.49999999999517186	0.4999999999923127	0.4999999999941632	0.49999999999629086	0.4999999999948169	0.49999999999328193	0.49999999999430955	0.4999999999991207	0.4999999999865057	0.4999999999865057	0.4999999999865057	0.4999999999865057	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
Limosilactobacillus_reuteri_I49##5-Methylthio-D-ribose-e0##Microbe	0.0	0.0	0.0	-0.4999999999971785	-0.5000000000041369	-0.5000000000110869	-0.9931446187917715	-0.9258503615608327	1.100760930434467	1.1007609304228247	1.1007609304256545	1.1007609304256545	1.1007609304256545	1.1007609304256545	1.1007609304660226	1.1007609304660226	1.1007609304660226	1.1007609304660226	1.1007609305001567	1.100760930317585	1.100760930317585	-0.9750533776496216	-0.9872655540963347	1.1007609304229584	1.1007609304229584	1.1007609304229584	1.100760930458505	1.100760930457834	1.1007609304394426	1.1007609304125414	1.1007609304129111	1.1007609304446353	1.1007609304556356	0.06760360044908892	0.06760360044312835	0.06760360044992075	0.06760360044992075	0.06760360044992075	0.06760360044399621	0.06760360047077141	0.06760360044564628	-0.9766919473927501	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	-0.5000000000052222	4.764648675603667e-10	-1.267147164973892e-09	-0.500000000005762	Limosilactobacillus_reuteri_I49	5-Methylthio-D-ribose-e0
Muribaculum_intestinale_YL27##5'-Deoxyadenosine-e0##Microbe	0.0	0.0	0.0	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.5000000000165408	1.4999999999951883	1.4999999999942428	1.499999999979058	1.499999999985977	1.4999999999874762	1.4999999999535927	1.4999999999758484	1.499999999995552	1.4999999999722367	1.4999999999722367	1.4999999999719482	1.4999999999719482	1.4999999999719482	1.4999999999719482	1.4999999999751312	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999698947	1.4999999999741964	1.4999999999737417	1.4999999999737417	1.4999999999737417	1.4999999999737417	1.4999999999737417	1.4999999999737417	1.4999999999731028	1.499999999969022	1.4999999999723372	1.4999999999773743	1.4999999999785092	1.4999999999823543	1.499999999968047	1.4999999999738483	1.499999999962266	1.4999999999627298	1.4999999999653302	1.499999999979014	1.4999999998908407	1.4999999998908407	1.4999999998908407	1.4999999998908407	Muribaculum_intestinale_YL27	5'-Deoxyadenosine-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe	0.0	0.0	0.0	0.5000000000046576	0.4999999999952779	0.5000000000283606	-0.9794338563752474	-0.7775510846815653	5.3022827913356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-245.3498112695802	-1.000000000000001	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.9999999999999998	-0.9999999999999996	-0.9999999999999988	-0.9999999999999979	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-1.0	-0.9999999999999996	-1.0000000000000007	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Homocysteine-e0##Microbe	0.0	0.0	0.0	1.000000000013544	1.0000000000044422	0.9999999999873467	0.013710762416415539	0.14829927687928296	4.201521860899804	4.2015218608756335	4.201521860881924	4.201521860881924	4.201521860881924	4.201521860881924	4.201521860963336	4.201521860963336	4.201521860963336	4.201521860963336	4.2015218610391365	4.201521860671551	4.201521860671551	0.049893244700991865	0.025468891807396008	4.201521860877239	4.201521860877239	4.201521860877239	4.201521860954818	4.2015218609535925	4.201521860910461	4.201521860856561	4.201521860857656	4.201521860913607	4.201521860948107	2.13520720091556	2.1352072009050067	2.135207200917263	2.135207200917263	2.135207200917263	2.13520720090464	2.135207200960372	2.13520720092028	0.046616105214742694	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	0.9999999999946068	2.0000000009640257	1.9999999974735838	0.9999999999936273	Limosilactobacillus_reuteri_I49	Homocysteine-e0
Limosilactobacillus_reuteri_I49##5'-Deoxyadenosine-e0##Microbe	0.0	0.0	0.0	0.49999999982376175	0.49999999980874377	0.5000000000054461	-0.9794338563755459	-0.7775510847050325	5.302282790626146	5.302282790607715	5.302282790608984	5.302282790608984	5.302282790608984	5.302282790608984	5.302282790682025	5.302282790682025	5.302282790682025	5.302282790682025	5.302282790596415	5.3022827903655845	5.3022827903655845	-0.9251601329553993	-0.9617966622911747	5.302282790634655	5.302282790634655	5.302282790634655	5.302282790668498	5.302282790667132	5.302282790666402	5.302282790615096	5.3022827906163315	5.302282790644348	5.302282790677989	2.2028108010181575	2.202810801017611	2.2028108010192518	2.2028108010192518	2.2028108010192518	2.202810801019282	2.2028108010258007	2.2028108010452043	-0.9300758421838919	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	0.4999999997783072	2.0000000010168515	1.9999999957813146	0.49999999977585197	Limosilactobacillus_reuteri_I49	5'-Deoxyadenosine-e0
Muribaculum_intestinale_YL27##H2S-e0##Microbe	0.0	0.0	0.0	0.9999999999844293	0.9999999999844293	0.9999999999844293	0.9999999999844293	0.9999999999844293	0.9999999999844293	0.9999999999844293	1.0000000001053126	1.000000000109291	1.0000000002556266	1.0000000001871914	1.0000000001592773	1.0000000001816494	1.0000000001972345	1.0000000000541132	1570.339458640373	1570.339458640373	1614.7925548159574	1614.7925548159574	1614.7925548159574	1614.7925548159574	1481.3262070156072	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688462907	1198.9117688472659	1198.9117688471274	1198.9117688471274	1198.9117688471274	1198.9117688471274	1198.9117688471274	1198.9117688471274	1198.9117688456856	1740.2065482888374	1740.2065482907626	1740.2065482938756	2268.789518010228	-11.013505963568065	-11.013505963528539	-11.013505963534033	-11.013505963526143	-11.013505963530154	-11.013505963531909	-11.013505963538716	-11.013505963566223	-11.013505963566223	-11.013505963566223	-11.013505963566223	Muribaculum_intestinale_YL27	H2S-e0
Melitose-e0##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.14292373498516006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2429923936736214	0.15652638622252424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9844929491783675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Limosilactobacillus_reuteri_I49
Thiamine##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.37772701388951974	5.126713761824733	135.56370854671414	135.5637085459457	135.56370854614389	135.56370854614389	135.56370854614389	135.56370854614389	135.5637085487568	135.5637085487568	135.5637085487568	135.5637085487568	135.56370855094048	135.5637085393462	135.5637085393462	1.5490765096711712	0.8217635276693858	135.56370854594584	135.56370854594584	135.56370854594584	135.56370854842405	135.56370854838417	135.56370854698756	135.56370854528444	135.56370854530996	135.56370854724156	135.56370854807463	68.8932763542769	68.89327635389577	68.89327635435366	68.89327635435366	68.89327635435366	68.8932763539241	68.89327635566562	68.89327635414917	0.574287553687906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.59229312685366	193.59229278899167	0.0	Thiamine	Limosilactobacillus_reuteri_I49
Folate-e0##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.24501211711750528	2.050685504730431	67.78185427334154	67.78185427295628	67.7818542730518	67.7818542730518	67.7818542730518	67.7818542730518	67.78185427437413	67.78185427437413	67.78185427437413	67.78185427437413	67.78185427546038	67.78185426970018	67.78185426970018	1.2757100667878247	0.704368738002189	67.78185427296991	67.78185427296991	67.78185427296991	67.78185427420904	67.78185427418909	67.78185427349212	67.7818542726423	67.78185427265466	67.7818542736184	67.78185427403508	34.446638177135725	34.446638176939686	34.44663817717454	34.44663817717454	34.44663817717454	34.446638176953506	34.44663817782983	34.44663817706677	0.08204107909846325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Limosilactobacillus_reuteri_I49
Sucrose##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.10208838213225778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1214961968367631	0.07826319311122558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6563286327855823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Limosilactobacillus_reuteri_I49
Spermidine-e0##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.14292373498523064	2.0506855047303167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06074809841871848	-0.07826319311121924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16408215819663446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Limosilactobacillus_reuteri_I49
